D_abs2,f0_Hz,Q
0.03233333333333334,60.01040788704749,3318.097315401007
0.0325,60.01015824882334,3318.083512396652
0.03266666666666667,60.009908613714565,3318.0697095645532
0.03283333333333334,60.00965898172113,3318.055906904708
0.033,60.009409352842965,3318.042104417112
0.03316666666666667,60.00915972707999,3318.0283021017613
0.03333333333333334,60.008910104432154,3318.014499958653
0.0335,60.0086604848994,3318.000697987784
0.03366666666666667,60.00841086848165,3317.9868961891493
0.03383333333333334,60.00816125517883,3317.973094562746
0.034,60.007911644990905,3317.9592931085713
0.03416666666666667,60.00766203791778,3317.9454918266206
0.03433333333333334,60.007412433959416,3317.931690716891
0.0345,60.00716283311573,3317.917889779378
0.03466666666666667,60.006913235386655,3317.904089014079
0.03483333333333334,60.00666364077213,3317.8902884209897
0.035,60.0064140492721,3317.8764880001067
0.03516666666666667,60.0061644608865,3317.8626877514266
0.035333333333333335,60.005914875615254,3317.8488876749457
0.035500000000000004,60.0056652934583,3317.8350877706607
0.03566666666666667,60.00541571441559,3317.821288038568
0.035833333333333335,60.00516613848703,3317.8074884786633
0.036000000000000004,60.00491656567257,3317.7936890909436
0.03616666666666667,60.00466699597215,3317.7798898754054
0.036333333333333336,60.004417429385704,3317.7660908320454
0.036500000000000005,60.00416786591317,3317.7522919608596
0.036666666666666674,60.00391830555445,3317.738493261843
0.036833333333333336,60.00366874830953,3317.7246947349945
0.037000000000000005,60.00341919417833,3317.71089638031
0.037166666666666674,60.00316964316075,3317.6970981977843
0.037333333333333336,60.00292009525676,3317.683300187415
0.037500000000000006,60.0026705504663,3317.669502349199
0.037666666666666675,60.00242100878929,3317.655704683132
0.03783333333333334,60.00217147022566,3317.64190718921
0.038000000000000006,60.00192193477535,3317.62810986743
0.03816666666666667,60.0016724024383,3317.6143127177884
0.03833333333333334,60.00142287321446,3317.6005157402824
0.038500000000000006,60.00117334710374,3317.5867189349074
0.03866666666666667,60.00092382410608,3317.572922301659
0.03883333333333334,60.00067430422143,3317.559125840536
0.03900000000000001,60.000424787449695,3317.5453295515326
0.03916666666666667,60.000175273790845,3317.5315334346465
0.03933333333333334,59.99992576324479,3317.5177374898735
0.03950000000000001,59.99967625581148,3317.50394171721
